                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                 1.5326,                0.81665,                0.97725,                0.66445,                0.56608,                0.58083,                0.38444,                 1.4995,                0.77065,                0.93779,              0.0084952,              0.0084952,              0.0084952
                     78,                  1.492,                0.80548,                0.97093,                0.69443,                0.56431,                0.59065,                0.39233,                 1.4862,                0.73292,                0.93784,              0.0084754,              0.0084754,              0.0084754
                     79,                   1.47,                0.78873,                0.97197,                0.68683,                0.56893,                0.59021,                0.39372,                 1.4566,                0.73907,                0.93192,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.4589,                0.78347,                  0.973,                0.68407,                0.57545,                0.59104,                0.39362,                 1.4682,                0.74065,                0.93321,              0.0084358,              0.0084358,              0.0084358
                     81,                  1.496,                0.80078,                0.97461,                0.70335,                0.56022,                0.58862,                0.38921,                 1.4947,                0.73596,                0.93551,               0.008416,               0.008416,               0.008416
                     82,                 1.4723,                0.79244,                0.97134,                0.74213,                0.56182,                0.58652,                 0.3916,                 1.4784,                0.76252,                0.93655,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.5081,                0.80481,                0.97258,                0.69764,                0.54609,                0.58653,                0.39415,                 1.4775,                0.73894,                0.93423,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.4904,                0.80916,                0.97172,                0.66706,                0.56856,                0.58344,                 0.3956,                 1.4788,                0.75081,                0.93519,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.4942,                0.79791,                0.97476,                0.69585,                0.57592,                0.58934,                0.39467,                 1.4549,                0.71938,                0.93063,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.5016,                0.79981,                0.97466,                0.74225,                0.56484,                0.59367,                0.39913,                   1.45,                0.71361,                0.92838,               0.008317,               0.008317,               0.008317
                     87,                 1.4721,                0.78438,                0.96776,                0.74456,                0.56684,                0.59516,                0.39857,                 1.4485,                0.71652,                0.92905,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.4922,                0.79627,                   0.97,                0.89625,                 0.5575,                0.58739,                0.39611,                 1.4532,                0.72329,                0.93498,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.4828,                0.78763,                 0.9744,                0.74917,                0.56984,                0.59382,                0.39636,                 1.4565,                 0.7179,                0.93509,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.4636,                0.78676,                0.96929,                0.89439,                0.56656,                 0.5924,                0.38981,                 1.4703,                0.72157,                0.93309,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.4334,                0.76532,                0.96763,                0.78949,                0.56115,                0.59198,                 0.3963,                 1.4641,                0.72033,                0.93066,               0.008218,               0.008218,               0.008218
                     92,                 1.4766,                0.79418,                0.96622,                0.70318,                0.56667,                  0.588,                0.39464,                 1.4656,                0.72292,                0.92933,              0.0081982,              0.0081982,              0.0081982
                     93,                  1.454,                0.76717,                0.96657,                0.75879,                0.56076,                0.59058,                0.39946,                 1.4463,                0.71524,                0.92732,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.4694,                0.78213,                0.96757,                0.69178,                0.58129,                0.59426,                0.39482,                 1.4633,                0.74203,                0.93187,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.4772,                0.79863,                0.96867,                0.70133,                0.57349,                0.58754,                 0.3981,                 1.4504,                0.72961,                0.93344,              0.0081388,              0.0081388,              0.0081388
                     96,                  1.464,                0.76922,                0.96971,                0.66378,                0.57404,                0.58321,                 0.4007,                 1.4411,                 0.7226,                0.92418,               0.008119,               0.008119,               0.008119
                     97,                  1.451,                0.78235,                0.95797,                0.65967,                0.59231,                0.59315,                0.39604,                 1.4514,                0.70687,                 0.9269,              0.0080992,              0.0080992,              0.0080992
                     98,                  1.468,                0.77942,                 0.9667,                0.76316,                0.55947,                0.58824,                0.39441,                 1.4707,                0.73249,                0.93063,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.4622,                0.77514,                0.96994,                0.68813,                0.57139,                0.58813,                0.40037,                 1.4388,                0.72434,                0.93051,              0.0080596,              0.0080596,              0.0080596
                    100,                  1.474,                0.78246,                0.96724,                0.67591,                0.58813,                0.59439,                0.39862,                 1.4318,                0.71251,                0.92617,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.4658,                0.78927,                0.97052,                0.64504,                0.58762,                0.59093,                0.40109,                  1.443,                0.71444,                0.92495,                0.00802,                0.00802,                0.00802
                    102,                 1.4778,                0.78412,                0.96828,                0.71252,                0.57087,                0.58978,                0.39082,                 1.4439,                0.72895,                0.92466,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.4624,                0.77947,                 0.9622,                0.67722,                0.58225,                0.59215,                0.40311,                 1.4411,                0.70574,                0.92586,              0.0079804,              0.0079804,              0.0079804
                    104,                  1.489,                0.78748,                 0.9683,                0.70368,                0.56073,                0.58938,                0.39104,                 1.4475,                0.73269,                0.92915,              0.0079606,              0.0079606,              0.0079606
                    105,                  1.472,                0.76707,                0.96505,                0.88862,                0.56897,                0.59795,                0.40291,                 1.4313,                0.70583,                0.92586,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.4332,                0.77317,                0.96063,                0.67127,                0.58175,                0.59351,                 0.4026,                 1.4317,                0.70768,                0.92693,               0.007921,               0.007921,               0.007921
                    107,                 1.4708,                0.77504,                0.96224,                0.77218,                0.57329,                0.59633,                0.40179,                 1.4425,                0.70557,                0.92725,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.4632,                0.77375,                0.96068,                0.72785,                0.57228,                 0.5891,                0.39973,                  1.443,                0.70015,                0.92323,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.4552,                0.75511,                0.96562,                0.87916,                0.56516,                0.59552,                0.39701,                 1.4459,                0.71439,                0.92439,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.4652,                0.77548,                0.96123,                0.81326,                0.56931,                0.59906,                0.40485,                 1.4203,                 0.6973,                0.92259,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.4591,                0.77149,                0.96045,                0.68225,                0.58617,                0.59668,                0.40167,                 1.4289,                0.71528,                0.92305,               0.007822,               0.007822,               0.007822
                    112,                 1.4703,                 0.7831,                0.96319,                0.70333,                 0.5799,                0.59951,                0.40187,                 1.4303,                 0.6996,                0.92653,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.4502,                0.75539,                 0.9646,                0.68761,                0.58387,                0.60075,                0.40055,                 1.4509,                0.70384,                0.92548,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.4488,                0.75338,                0.95965,                0.67027,                0.58452,                0.59737,                0.40148,                 1.4469,                 0.6981,                0.92575,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.4594,                0.76303,                0.96491,                0.65311,                0.59871,                0.60118,                0.40534,                 1.4424,                0.69683,                0.92467,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.4538,                0.77283,                0.96079,                 0.7154,                 0.5777,                0.59941,                0.40486,                 1.4436,                0.69636,                 0.9269,               0.007723,               0.007723,               0.007723
                    117,                  1.462,                0.76787,                0.96546,                0.70594,                0.57991,                0.59708,                0.39741,                 1.4518,                0.70273,                0.92852,              0.0077032,              0.0077032,              0.0077032
